"ID","medians_VoD"
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0
"Supers changing minds",0.18635054778485
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.000882732470625994
"Supers changing minds",0.0727695583270601
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0
"Supers changing minds",0.00143850604287116
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0308128560725967
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.0727695583270601
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.00143850604287116
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",-2.26615328859643e-05
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.000882732470625994
"Supers changing minds",0.000235423579442427
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.00168157386750696
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.00215882183777547
"Supers changing minds",0
"Supers changing minds",-0.095078318270515
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.00215882183777547
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0849101278589085
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0.000235423579442427
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0727695583270601
"Supers changing minds",0
"Supers changing minds",0.0647232251135068
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0165752289523016
"Supers changing minds",0.0647232251135068
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.0647232251135068
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00143850604287116
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.000235423579442427
"Supers changing minds",0
"Supers changing minds",0.0849101278589085
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.0122374496400842
"Supers changing minds",-0.00102920100676238
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.00663597545262939
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.000677560670246297
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.00215882183777547
"Supers changing minds",0.0308128560725967
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0122374496400842
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0
"Supers changing minds",-0.00330748347144836
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.0308128560725967
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.0165752289523016
"Supers changing minds",0.0647232251135068
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0.00143850604287116
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.0122374496400842
"Supers changing minds",0
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.00215882183777547
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.00330748347144836
"Supers changing minds",0.27755264666244
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0727695583270601
"Supers changing minds",0
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.00215882183777547
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",-0.00124193437483873
"Supers changing minds",-0.00330748347144836
"Supers changing minds",-0.0398561363644967
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.1100571244377
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0871160519547044
"Supers changing minds",-0.000852236499667092
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.00143850604287116
"Supers changing minds",0
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.0398561363644967
"Supers changing minds",-0.00124193437483873
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-0.00124193437483873
"Supers changing minds",0.0647232251135068
"Supers changing minds",0
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.000677560670246297
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.27755264666244
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.0122374496400842
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0
"Supers changing minds",0.00215882183777547
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.0122374496400842
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.00143850604287116
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0
"Supers changing minds",0.00663597545262939
"Supers changing minds",-0.00501547804241355
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.00215882183777547
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.15181231327018
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.00306618564100064
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.0398561363644967
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.0727695583270601
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.00102920100676238
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.0647232251135068
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.00215882183777547
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00143850604287116
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.0286611161529776
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.0165752289523016
"Supers changing minds",0.0647232251135068
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.00215882183777547
"Supers changing minds",0.00663597545262939
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0.000677560670246297
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.000235423579442427
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.0308128560725967
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.0178415369634213
"Supers changing minds",0.0871160519547044
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",0.00143850604287116
"Supers changing minds",0
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.0308128560725967
"Supers changing minds",-0.00124193437483873
"Supers changing minds",0.27755264666244
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00215882183777547
"Supers changing minds",0
"Supers changing minds",0.0647232251135068
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.000882732470625994
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00663597545262939
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.00501547804241355
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.000235423579442427
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.0308128560725967
"Supers changing minds",-0.00124193437483873
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.00143850604287116
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.0345856012644508
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.0647232251135068
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0.00663597545262939
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.00501547804241355
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.00663597545262939
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0
"Supers changing minds",0.00215882183777547
"Supers changing minds",-0.0025563587647653
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.000235423579442427
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-0.000283473313463456
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.0727695583270601
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.0122374496400842
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.0178415369634213
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0
"Supers changing minds",0.00663597545262939
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.0849101278589085
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0871160519547044
"Supers changing minds",0.0727695583270601
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0647232251135068
"Supers changing minds",0
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0308128560725967
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",0
"Supers changing minds",0.0286611161529776
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.00143850604287116
"Supers changing minds",0
"Supers changing minds",0.0727695583270601
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00663597545262939
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",0.000677560670246297
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-2.26615328859643e-05
"Supers changing minds",0.000677560670246297
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.00168157386750696
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.0767392172616943
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0286611161529776
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.0308128560725967
"Supers changing minds",0
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0286611161529776
"Supers changing minds",-0.0178415369634213
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.0727695583270601
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.00215882183777547
"Supers changing minds",0
"Supers changing minds",0.00143850604287116
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0122374496400842
"Supers changing minds",-0.0345856012644508
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",-0.000852236499667092
"Supers changing minds",0.00143850604287116
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.0165752289523016
"Supers changing minds",0.00663597545262939
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.000882732470625994
"Supers changing minds",0.0647232251135068
"Supers changing minds",0.000677560670246297
"Supers changing minds",0
"Supers changing minds",-0.00168157386750696
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-9.91946278696143e-05
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0
"Supers changing minds",0.0286611161529776
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.00663597545262939
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",0
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.000235423579442427
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.0286611161529776
"Supers changing minds",0.0727695583270601
"Supers changing minds",0
"Supers changing minds",-0.0345856012644508
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.00663597545262939
"Supers changing minds",2.65580933706405e-05
"Supers changing minds",0.0849101278589085
"Supers changing minds",0.0308128560725967
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.0286611161529776
"Supers changing minds",0
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.00215882183777547
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-0.00501547804241355
"Supers changing minds",0.0767392172616943
"Supers changing minds",0.000677560670246297
"Supers changing minds",-0.00501547804241355
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.000235423579442427
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.00501547804241355
"Supers changing minds",0.000235423579442427
"Supers changing minds",0.0727695583270601
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00143850604287116
"Supers changing minds",0.0122374496400842
"Supers changing minds",0.00143850604287116
"Supers changing minds",-0.0398561363644967
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.0647232251135068
"Supers changing minds",-2.77555756156289e-17
"Supers changing minds",0.00663597545262939
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0
"Supers changing minds",0.00663597545262939
"Supers changing minds",-0.0816270352339076
"Supers changing minds",-1.38777878078145e-17
"Supers changing minds",0
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.00663597545262939
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.0122374496400842
"Supers changing minds",-5.55111512312578e-17
"Supers changing minds",0.00215882183777547
"Supers changing minds",-0.000283473313463456
"Supers changing minds",0.00663597545262939
"Supers changing minds",-0.00330748347144836
"Supers changing minds",-0.000852236499667092
"Supers changing minds",-0.0345856012644508
"Supers changing minds",-0.0345856012644508
"Supers changing minds",0.000677560670246297
"Supers changing minds",0.00663597545262939
"Platform: ARC Evals",0.0448112126403592
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",0.0506451092861105
"Platform: ARC Evals",0.017901095665189
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.0332064491712932
"Platform: ARC Evals",0.120591656088467
"Platform: ARC Evals",0.00289373657217841
"Platform: ARC Evals",0.00572677541629907
"Platform: ARC Evals",0.0243631976903773
"Platform: ARC Evals",0.0332064491712932
"Platform: ARC Evals",-0.000361657651434633
"Platform: ARC Evals",-0.000599374376137258
"Platform: ARC Evals",0.00289373657217841
"Platform: ARC Evals",0.00289373657217841
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",0.00167111563785914
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",0.000296873436895856
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.017901095665189
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.0625395718627905
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.0932623833926687
"Platform: ARC Evals",0.000296873436895856
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.0218972924059263
"Platform: ARC Evals",0.000122089403560011
"Platform: ARC Evals",0.000296873436895856
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.000518751171892921
"Platform: ARC Evals",0.000931579972313331
"Platform: ARC Evals",0.00572677541629907
"Platform: ARC Evals",0.00167111563785914
"Platform: ARC Evals",0.0263810400880777
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",9.14374491658475e-05
"Platform: ARC Evals",0.0289694348419994
"Platform: ARC Evals",0.0238755860795543
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",0.00157725385842466
"Platform: ARC Evals",9.14374491658475e-05
"Platform: ARC Evals",0.000931579972313331
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",0.00611868370800001
"Platform: ARC Evals",0.000931579972313331
"Platform: ARC Evals",0.00721349259892957
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",0.00339694765864426
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.00239509899032697
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",0.00157725385842466
"Platform: ARC Evals",0.000704174549365838
"Platform: ARC Evals",0.0453006639359061
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",-0.00613188202135506
"Platform: ARC Evals",0.0448112126403592
"Platform: ARC Evals",3.31145259522173e-05
"Platform: ARC Evals",-0.000411077732900819
"Platform: ARC Evals",0.0272186758432477
"Platform: ARC Evals",0.0218972924059263
"Platform: ARC Evals",0.0625395718627905
"Platform: ARC Evals",0.0243631976903773
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.0218972924059263
"Platform: ARC Evals",0.0508339695596949
"Platform: ARC Evals",0
"Platform: ARC Evals",0.00572677541629907
"Platform: ARC Evals",0.00107544340321175
"Platform: ARC Evals",0.0272186758432477
"Platform: ARC Evals",0.0536108284213796
"Platform: ARC Evals",0.000224322874539399
"Platform: ARC Evals",0.00611868370800001
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.0536108284213796
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.00167111563785914
"Platform: ARC Evals",0.188945559740858
"Platform: ARC Evals",0.0536108284213796
"Platform: ARC Evals",0.0644867121991601
"Platform: ARC Evals",0.00339694765864426
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.00167111563785914
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.000307059772939905
"Platform: ARC Evals",0.00335904863912373
"Platform: ARC Evals",0.0507033987550952
"Platform: ARC Evals",0.017901095665189
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.0243631976903773
"Platform: ARC Evals",0.00611868370800001
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",0.00139257108502783
"Platform: ARC Evals",0.0218972924059263
"Platform: ARC Evals",0.017901095665189
"Platform: ARC Evals",0.0289694348419994
"Platform: ARC Evals",0.0570951888914847
"Platform: ARC Evals",0.108517004024298
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",-0.00613188202135506
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",-0.000421424623472444
"Platform: ARC Evals",-0.000351705747232131
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",-9.11786512660679e-05
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",-9.11786512660679e-05
"Platform: ARC Evals",0.0983358269499641
"Platform: ARC Evals",0.0183091320512135
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",-0.00367455377622439
"Platform: ARC Evals",0.000704174549365838
"Platform: ARC Evals",0.00139257108502783
"Platform: ARC Evals",0
"Platform: ARC Evals",0.0243631976903773
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.00289373657217841
"Platform: ARC Evals",0.0183091320512135
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",-0.000361657651434633
"Platform: ARC Evals",0.0289694348419994
"Platform: ARC Evals",-0.000825523351273172
"Platform: ARC Evals",0.108517004024298
"Platform: ARC Evals",0.0507033987550952
"Platform: ARC Evals",0.0506451092861105
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.0321710969459007
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",0.00335904863912373
"Platform: ARC Evals",9.14374491658475e-05
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.000930889266179985
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.0272186758432477
"Platform: ARC Evals",0.00107544340321175
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.0158191319764861
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.00206418147066834
"Platform: ARC Evals",0.0593370267193106
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",-0.0102355740724105
"Platform: ARC Evals",0.0570951888914847
"Platform: ARC Evals",0.00122404859093417
"Platform: ARC Evals",0.0261558726469411
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.00139257108502783
"Platform: ARC Evals",0.0570951888914847
"Platform: ARC Evals",0.0746540621681634
"Platform: ARC Evals",0.0289694348419994
"Platform: ARC Evals",9.43555523153799e-07
"Platform: ARC Evals",0.0332064491712932
"Platform: ARC Evals",0.00107544340321175
"Platform: ARC Evals",0.00339694765864426
"Platform: ARC Evals",0.000704174549365838
"Platform: ARC Evals",0.00572677541629907
"Platform: ARC Evals",0.000931579972313331
"Platform: ARC Evals",0.00107544340321175
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0.0570951888914847
"Platform: ARC Evals",0.0183091320512135
"Platform: ARC Evals",0
"Platform: ARC Evals",0.00339694765864426
"Platform: ARC Evals",0.018587658205364
"Platform: ARC Evals",0.000931579972313331
"Platform: ARC Evals",0.0272186758432477
"Platform: ARC Evals",-0.000361657651434633
"Platform: ARC Evals",0.00659629069523442
"Platform: ARC Evals",0
"Platform: ARC Evals",0.00107544340321175
"Platform: ARC Evals",0.000122089403560011
"Platform: ARC Evals",0.106295383214266
"Platform: ARC Evals",0.017901095665189
"Platform: ARC Evals",0.00721349259892957
"Platform: ARC Evals",0.00586909291782034
"Platform: ARC Evals",-0.00613188202135506
"Platform: ARC Evals",0.0272186758432477
"Platform: ARC Evals",0.000296873436895856
"Platform: ARC Evals",0.00659629069523442
